,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Trailing_pe
499,499,ADI,Information Technology,2021-11-23,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/23/analog-devices-inc-adi-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/ADI/2021/Q4/,45.531788
500,500,DLTR,Consumer Discretionary,2021-11-23,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/23/dollar-tree-inc-dltr-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/DLTR/2021/Q3/,27.188656
501,501,MDT,Health Care,2021-11-23,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/11/23/medtronic-plc-mdt-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MDT/2022/Q2/,29.922146
502,502,KEYS,Information Technology,2021-11-23,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/23/keysight-technologies-keys-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/KEYS/2021/Q4/,28.20502
503,503,ZM,Information Technology,2021-11-23,2022,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/23/zoom-video-communications-zm-q3-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/ZM/2022/Q3/,23.75764
504,504,A,Health Care,2021-11-22,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/22/agilent-technologies-inc-a-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/A/2021/Q4/,30.515228
505,505,AMAT,Information Technology,2021-11-19,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/19/applied-materials-amat-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/AMAT/2021/Q4/,17.295313
506,506,INTU,Information Technology,2021-11-18,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/18/intuit-inc-intu-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INTU/2022/Q1/,47.27477
507,507,WDAY,Information Technology,2021-11-18,2022,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/18/workday-inc-wday-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WDAY/2022/Q3/,1504.0812
508,508,ROST,Consumer Discretionary,2021-11-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/18/ross-stores-inc-rost-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ROST/2021/Q3/,20.518476
509,509,CPRT,Industrials,2021-11-18,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/18/copart-inc-cprt-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CPRT/2022/Q1/,26.424097
510,510,JD,Consumer Discretionary,2021-11-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/18/jdcom-jd-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/JD/2021/Q3/,19.968884
511,511,CSCO,Information Technology,2021-11-18,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/18/cisco-systems-csco-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/CSCO/2022/Q1/,18.23606
512,512,NVDA,Information Technology,2021-11-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/18/nvidia-corporation-nvda-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/NVDA/2021/Q3/,53.245453
513,513,LOW,Consumer Discretionary,2021-11-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/18/lowes-low-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LOW/2021/Q3/,17.017529
514,514,BIDU,Communication Services,2021-11-17,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/17/baidu-inc-bidu-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BIDU/2021/Q3/,19.416594
515,515,TGT,Consumer Discretionary,2021-11-17,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/17/target-tgt-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TGT/2021/Q3/,16.164717
516,516,TDG,Industrials,2021-11-17,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/17/transdigm-group-tdg-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/TDG/2021/Q4/,52.652493
517,517,WMT,Consumer Staples,2021-11-16,2022,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/16/walmart-inc-wmt-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WMT/2022/Q3/,52.070427
518,518,NTES,Communication Services,2021-11-16,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/16/netease-ntes-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NTES/2021/Q3/,33.122334
519,519,HD,Consumer Discretionary,2021-11-16,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/16/home-depot-hd-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HD/2021/Q3/,19.800735
520,520,AAP,Consumer Discretionary,2021-11-16,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/16/advance-auto-parts-inc-aap-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/AAP/2021/Q3/,21.724207
521,521,TSN,Consumer Staples,2021-11-15,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/15/tyson-foods-inc-tsn-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/TSN/2021/Q4/,10.868105
522,522,TPR,Consumer Discretionary,2021-11-11,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/11/tapestry-inc-tpr-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TPR/2022/Q1/,10.97536
523,523,ATO,Utilities,2021-11-11,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/11/atmos-energy-corporation-ato-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/ATO/2021/Q4/,22.0625
524,524,DIS,Communication Services,2021-11-11,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/11/walt-disney-dis-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DIS/2021/Q4/,95.987206
525,525,WYNN,Consumer Discretionary,2021-11-10,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/10/wynn-resorts-wynn-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WYNN/2021/Q3/,0.0
